,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,last_review_year,last_review_month,last_review_date
39750,Manhattan,Chinatown,40.71581,-73.99056,Entire home/apt,280,2,0,0.0,1,1,0.0,0.0,0.0
39751,Manhattan,East Village,40.7243,-73.98255,Entire home/apt,129,15,0,0.0,1,332,0.0,0.0,0.0
39752,Brooklyn,Windsor Terrace,40.65463,-73.97536,Entire home/apt,300,2,0,0.0,1,35,0.0,0.0,0.0
39753,Manhattan,Hell's Kitchen,40.76194,-73.99122,Private room,83,2,1,0.15,1,0,2018.0,12.0,23.0
39754,Manhattan,West Village,40.73693,-74.0023,Entire home/apt,300,4,8,1.28,1,21,2019.0,7.0,1.0
39755,Manhattan,Harlem,40.82206,-73.93799,Private room,1000,30,0,0.0,1,90,0.0,0.0,0.0
39756,Manhattan,Upper West Side,40.79977,-73.96198,Private room,55,5,4,0.59,1,3,2019.0,3.0,17.0
39757,Brooklyn,Bedford-Stuyvesant,40.69406,-73.93321,Private room,30,2,1,0.15,1,0,2018.0,12.0,23.0
39758,Manhattan,Murray Hill,40.74792,-73.97614,Entire home/apt,262,2,8,1.86,327,91,2019.0,6.0,9.0
39759,Manhattan,Murray Hill,40.74771,-73.97528,Entire home/apt,255,2,14,2.59,327,81,2019.0,6.0,10.0
39760,Manhattan,Murray Hill,40.74845,-73.97446,Entire home/apt,245,2,4,0.94,327,137,2019.0,6.0,8.0
39761,Manhattan,Hell's Kitchen,40.76188,-73.99616,Entire home/apt,185,29,1,1.0,327,281,2019.0,6.0,20.0
39762,Manhattan,Hell's Kitchen,40.76037,-73.99744,Entire home/apt,185,29,1,1.0,327,332,2019.0,6.0,10.0
39763,Manhattan,Murray Hill,40.74884,-73.97589,Entire home/apt,252,2,7,1.19,327,117,2019.0,6.0,23.0
39764,Manhattan,Hell's Kitchen,40.76079,-73.99807,Entire home/apt,189,29,1,0.94,327,325,2019.0,6.0,8.0
39765,Manhattan,Murray Hill,40.74896,-73.97472,Entire home/apt,228,2,5,0.91,327,111,2019.0,6.0,19.0
39766,Manhattan,Murray Hill,40.74737,-73.9742,Entire home/apt,240,2,4,1.06,327,99,2019.0,6.0,1.0
39767,Manhattan,Murray Hill,40.74846,-73.97448,Entire home/apt,241,2,4,1.3,327,130,2019.0,6.0,3.0
39768,Manhattan,Murray Hill,40.74871,-73.97446,Entire home/apt,265,2,5,1.21,327,83,2019.0,6.0,12.0
39769,Manhattan,Murray Hill,40.74846,-73.97611,Entire home/apt,263,2,5,0.99,327,62,2019.0,5.0,18.0
39770,Manhattan,Murray Hill,40.74909,-73.97585,Entire home/apt,243,2,6,1.09,327,153,2019.0,6.0,21.0
39771,Manhattan,Murray Hill,40.74845,-73.97458,Entire home/apt,254,2,1,0.34,327,159,2019.0,4.0,11.0
39772,Queens,Elmhurst,40.74096,-73.87937,Private room,35,3,4,0.76,1,310,2019.0,6.0,16.0
39773,Brooklyn,Prospect Heights,40.6805,-73.97376,Private room,45,2,3,0.49,1,0,2019.0,1.0,30.0
39774,Brooklyn,Prospect-Lefferts Gardens,40.65928,-73.95431,Entire home/apt,200,30,0,0.0,1,0,0.0,0.0,0.0
39775,Brooklyn,Flatbush,40.63379,-73.96246,Private room,40,53,0,0.0,1,90,0.0,0.0,0.0
39776,Manhattan,Upper West Side,40.79737,-73.96217,Entire home/apt,180,3,0,0.0,1,4,0.0,0.0,0.0
39777,Brooklyn,Williamsburg,40.7194,-73.96374,Private room,80,3,4,0.63,1,280,2019.0,6.0,13.0
39778,Manhattan,Morningside Heights,40.81325,-73.96122,Entire home/apt,80,3,1,0.15,1,0,2018.0,12.0,20.0
39779,Queens,Astoria,40.76702,-73.90945,Private room,60,2,1,0.16,3,51,2019.0,1.0,5.0
39780,Brooklyn,Fort Greene,40.68908,-73.97309,Entire home/apt,115,2,1,1.0,1,16,2019.0,6.0,20.0
39781,Manhattan,Upper East Side,40.77349,-73.95658,Entire home/apt,235,3,7,1.14,1,0,2019.0,6.0,24.0
39782,Manhattan,Little Italy,40.71943,-73.99712,Private room,150,5,1,0.16,3,0,2019.0,1.0,2.0
39783,Brooklyn,Clinton Hill,40.68873,-73.96133,Private room,100,5,1,0.15,2,6,2018.0,12.0,19.0
39784,Brooklyn,Williamsburg,40.71004,-73.96781,Entire home/apt,120,29,0,0.0,7,0,0.0,0.0,0.0
39785,Manhattan,Midtown,40.7506,-73.98882,Entire home/apt,199,1,5,1.43,1,0,2019.0,5.0,9.0
39786,Manhattan,Roosevelt Island,40.76358,-73.94761,Private room,150,2,14,2.25,1,7,2019.0,7.0,7.0
39787,Brooklyn,Williamsburg,40.70379,-73.94329,Private room,100,1,1,0.16,1,0,2018.0,12.0,30.0
39788,Manhattan,Hell's Kitchen,40.76732,-73.98482,Private room,89,5,2,0.32,1,0,2019.0,1.0,9.0
39789,Bronx,Hunts Point,40.81389,-73.88914,Private room,70,2,1,0.16,1,342,2018.0,12.0,30.0
39790,Brooklyn,Bensonhurst,40.6065,-73.99917,Entire home/apt,113,3,13,2.07,2,118,2019.0,5.0,27.0
39791,Manhattan,Harlem,40.82211,-73.93887,Entire home/apt,85,4,0,0.0,1,3,0.0,0.0,0.0
39792,Manhattan,Hell's Kitchen,40.7656,-73.98822,Shared room,80,1,18,2.67,5,48,2019.0,6.0,12.0
39793,Manhattan,Midtown,40.75914,-73.9798,Entire home/apt,150,1,1,0.16,1,0,2018.0,12.0,31.0
39794,Bronx,Van Nest,40.84047,-73.87127,Shared room,20,14,1,0.48,4,139,2019.0,5.0,8.0
39795,Brooklyn,Borough Park,40.63987,-73.99578,Shared room,40,3,2,0.55,4,50,2019.0,4.0,8.0
39796,Manhattan,Lower East Side,40.71909,-73.99343,Entire home/apt,499,1,18,2.83,1,356,2019.0,6.0,30.0
39797,Bronx,Williamsbridge,40.87701,-73.86282,Entire home/apt,200,1,34,5.13,3,347,2019.0,7.0,7.0
39798,Manhattan,East Village,40.72712,-73.97803,Private room,75,1,15,2.88,2,0,2019.0,6.0,29.0
39799,Bronx,Belmont,40.85222,-73.89277,Entire home/apt,299,1,10,1.52,3,322,2019.0,6.0,28.0
39800,Queens,Ridgewood,40.70482,-73.90342,Shared room,40,30,0,0.0,6,365,0.0,0.0,0.0
39801,Queens,Ridgewood,40.70487,-73.90354,Private room,57,30,0,0.0,6,365,0.0,0.0,0.0
39802,Brooklyn,Bedford-Stuyvesant,40.68353,-73.93566,Entire home/apt,450,3,0,0.0,1,357,0.0,0.0,0.0
39803,Manhattan,Midtown,40.76042,-73.97504,Entire home/apt,1075,1,4,0.61,6,365,2019.0,2.0,18.0
39804,Brooklyn,Bedford-Stuyvesant,40.68214,-73.92159,Private room,55,1,1,0.16,2,0,2018.0,12.0,30.0
39805,Brooklyn,Bushwick,40.6919,-73.90626,Shared room,32,30,0,0.0,6,342,0.0,0.0,0.0
39806,Manhattan,Midtown,40.74484,-73.98355,Entire home/apt,150,20,0,0.0,2,157,0.0,0.0,0.0
39807,Brooklyn,Bedford-Stuyvesant,40.68358,-73.91775,Entire home/apt,50,3,11,1.69,2,26,2019.0,7.0,3.0
39808,Brooklyn,Bushwick,40.69101,-73.9066,Shared room,32,30,0,0.0,6,330,0.0,0.0,0.0
39809,Brooklyn,Bedford-Stuyvesant,40.68805,-73.92599,Private room,175,2,0,0.0,1,83,0.0,0.0,0.0
39810,Brooklyn,Bushwick,40.69102,-73.90525,Shared room,40,30,0,0.0,6,365,0.0,0.0,0.0
39811,Brooklyn,Bushwick,40.69028,-73.90563,Shared room,40,30,0,0.0,6,365,0.0,0.0,0.0
39812,Brooklyn,Bushwick,40.69096,-73.90528,Private room,55,30,0,0.0,6,365,0.0,0.0,0.0
39813,Manhattan,East Village,40.7289,-73.98091,Entire home/apt,175,5,1,0.16,1,0,2019.0,1.0,1.0
39814,Manhattan,Lower East Side,40.7189,-73.98599,Entire home/apt,200,4,1,0.26,1,0,2019.0,3.0,16.0
39815,Manhattan,Lower East Side,40.71966,-73.98184,Entire home/apt,102,2,2,0.3,1,0,2019.0,1.0,1.0
39816,Manhattan,Hell's Kitchen,40.76389,-73.98671,Shared room,99,1,7,1.04,7,33,2019.0,6.0,14.0
39817,Queens,Astoria,40.76551,-73.92904,Entire home/apt,200,2,23,3.5,1,265,2019.0,6.0,30.0
39818,Queens,Astoria,40.77522,-73.93014,Private room,55,7,2,0.33,2,0,2019.0,4.0,28.0
39819,Brooklyn,Bedford-Stuyvesant,40.69266,-73.96046,Private room,65,5,1,0.15,1,0,2018.0,12.0,19.0
39820,Queens,Astoria,40.76837,-73.92007,Entire home/apt,140,4,3,0.48,1,101,2019.0,6.0,3.0
39821,Brooklyn,Park Slope,40.68087,-73.97871,Entire home/apt,100,2,2,0.31,1,1,2019.0,2.0,17.0
39822,Manhattan,NoHo,40.72604,-73.99342,Entire home/apt,550,7,4,1.38,1,14,2019.0,5.0,13.0
39823,Manhattan,Hell's Kitchen,40.75605,-73.99711,Entire home/apt,134,1,33,5.08,1,20,2019.0,6.0,23.0
39824,Manhattan,Harlem,40.80798,-73.95544,Private room,150,2,12,4.04,1,184,2019.0,6.0,29.0
39825,Brooklyn,Williamsburg,40.70721,-73.93843,Entire home/apt,105,2,14,3.96,1,144,2019.0,6.0,27.0
39826,Brooklyn,Williamsburg,40.71332,-73.95591,Private room,75,4,1,0.53,1,47,2019.0,5.0,13.0
39827,Manhattan,Greenwich Village,40.72699,-73.99933,Entire home/apt,250,3,22,3.53,1,244,2019.0,6.0,24.0
39828,Manhattan,East Village,40.72103,-73.9804,Entire home/apt,295,3,5,0.8,1,140,2019.0,7.0,1.0
39829,Brooklyn,Sunset Park,40.63818,-74.01918,Private room,32,3,1,0.16,1,0,2019.0,1.0,1.0
39830,Brooklyn,Bushwick,40.69951,-73.91352,Private room,35,30,1,0.77,1,0,2019.0,5.0,31.0
39831,Manhattan,Upper East Side,40.77608,-73.94665,Entire home/apt,180,2,15,3.06,1,57,2019.0,6.0,23.0
39832,Brooklyn,Williamsburg,40.70786,-73.95022,Private room,70,5,1,0.16,1,0,2019.0,1.0,2.0
39833,Manhattan,Upper East Side,40.78228,-73.94715,Entire home/apt,130,1,4,0.63,1,0,2019.0,2.0,17.0
39834,Manhattan,Washington Heights,40.84457,-73.94065,Private room,60,1,34,5.34,1,66,2019.0,7.0,3.0
39835,Manhattan,Financial District,40.70706,-74.00991,Private room,3000,3,0,0.0,1,23,0.0,0.0,0.0
39836,Staten Island,Stapleton,40.63448,-74.07837,Private room,85,2,26,3.92,3,305,2019.0,7.0,4.0
39837,Manhattan,Hell's Kitchen,40.76481,-73.98724,Shared room,80,1,19,2.82,5,52,2019.0,6.0,24.0
39838,Manhattan,Hell's Kitchen,40.76333,-73.98806,Shared room,80,1,39,5.82,5,22,2019.0,6.0,24.0
39839,Manhattan,Hell's Kitchen,40.75878,-73.99011,Entire home/apt,220,5,7,1.53,1,22,2019.0,6.0,19.0
39840,Manhattan,Hell's Kitchen,40.76546,-73.98712,Shared room,80,1,24,3.58,5,46,2019.0,6.0,19.0
39841,Manhattan,Upper East Side,40.77581,-73.95072,Private room,120,2,7,1.11,2,66,2019.0,4.0,28.0
39842,Brooklyn,Prospect-Lefferts Gardens,40.66316,-73.95442,Entire home/apt,200,2,15,2.3,1,0,2019.0,4.0,24.0
39843,Brooklyn,Bedford-Stuyvesant,40.69007,-73.94326,Private room,40,7,13,2.39,1,93,2019.0,6.0,26.0
39844,Brooklyn,Williamsburg,40.7033,-73.93583,Private room,60,2,1,1.0,1,210,2019.0,7.0,1.0
39845,Bronx,Allerton,40.86437,-73.86047,Private room,80,3,4,0.6,1,155,2019.0,5.0,12.0
39846,Manhattan,Harlem,40.81399,-73.95229,Private room,69,2,0,0.0,11,365,0.0,0.0,0.0
39847,Brooklyn,Flatbush,40.65114,-73.96333,Entire home/apt,160,3,0,0.0,1,0,0.0,0.0,0.0
39848,Manhattan,East Village,40.72918,-73.98154,Entire home/apt,180,1,0,0.0,1,188,0.0,0.0,0.0
39849,Brooklyn,Bushwick,40.69078,-73.90504,Shared room,32,30,0,0.0,8,365,0.0,0.0,0.0
39850,Manhattan,Midtown,40.75393,-73.96646,Entire home/apt,956,4,0,0.0,49,124,0.0,0.0,0.0
39851,Brooklyn,Bushwick,40.6915,-73.90623,Shared room,32,30,0,0.0,8,355,0.0,0.0,0.0
39852,Brooklyn,Bushwick,40.69241,-73.90692,Shared room,40,30,0,0.0,8,276,0.0,0.0,0.0
39853,Brooklyn,Bushwick,40.69213,-73.90548,Shared room,40,30,0,0.0,8,365,0.0,0.0,0.0
39854,Manhattan,Hell's Kitchen,40.76356,-73.98956,Entire home/apt,230,1,17,4.21,5,282,2019.0,6.0,23.0
39855,Brooklyn,Bushwick,40.6905,-73.90622,Private room,55,30,0,0.0,8,340,0.0,0.0,0.0
39856,Manhattan,Harlem,40.80709,-73.95363,Private room,99,2,17,2.54,1,43,2019.0,7.0,7.0
39857,Brooklyn,Bushwick,40.69114,-73.91158,Private room,70,3,15,2.32,2,137,2019.0,6.0,18.0
39858,Manhattan,Hell's Kitchen,40.76111,-73.99461,Entire home/apt,139,2,5,0.79,1,10,2019.0,5.0,24.0
39859,Manhattan,Upper East Side,40.76607,-73.96165,Entire home/apt,135,25,1,0.15,1,0,2018.0,12.0,21.0
39860,Brooklyn,Williamsburg,40.70917,-73.9658,Entire home/apt,125,3,0,0.0,1,0,0.0,0.0,0.0
39861,Manhattan,East Village,40.72288,-73.98344,Entire home/apt,350,3,2,0.38,2,342,2019.0,5.0,20.0
39862,Brooklyn,Gowanus,40.66744,-73.99254,Entire home/apt,99,2,1,0.18,1,0,2019.0,1.0,21.0
39863,Manhattan,Civic Center,40.71324,-73.99881,Entire home/apt,410,3,0,0.0,1,18,0.0,0.0,0.0
39864,Manhattan,East Harlem,40.78724,-73.9494,Private room,65,365,1,0.57,1,0,2019.0,5.0,17.0
39865,Queens,Ozone Park,40.66736,-73.83457,Private room,60,1,0,0.0,1,364,0.0,0.0,0.0
39866,Brooklyn,Williamsburg,40.71733,-73.96145,Entire home/apt,450,1,12,2.79,1,334,2019.0,7.0,1.0
39867,Brooklyn,Crown Heights,40.67005,-73.93276,Private room,33,29,0,0.0,1,0,0.0,0.0,0.0
39868,Brooklyn,Bay Ridge,40.63284,-74.02272,Entire home/apt,120,9,1,0.6,3,3,2019.0,5.0,20.0
39869,Brooklyn,East Flatbush,40.6499,-73.91499,Private room,60,3,2,0.31,1,189,2019.0,1.0,4.0
39870,Brooklyn,Prospect Heights,40.67888,-73.97077,Private room,130,3,1,0.16,2,0,2019.0,1.0,2.0
39871,Brooklyn,Greenpoint,40.73344,-73.95653,Entire home/apt,100,1,26,4.67,6,0,2019.0,6.0,1.0
39872,Queens,Elmhurst,40.7455,-73.89103,Private room,75,1,14,5.38,2,256,2019.0,6.0,28.0
39873,Brooklyn,Sheepshead Bay,40.6001,-73.94974,Entire home/apt,199,3,16,2.57,1,129,2019.0,6.0,28.0
39874,Manhattan,SoHo,40.7274,-74.0026,Entire home/apt,183,2,35,5.36,1,294,2019.0,7.0,2.0
39875,Brooklyn,Bedford-Stuyvesant,40.69747,-73.94498,Private room,35,2,21,3.33,1,100,2019.0,7.0,6.0
39876,Brooklyn,Sunset Park,40.65924,-73.99685,Shared room,22,1,5,0.81,2,0,2019.0,1.0,14.0
39877,Brooklyn,Windsor Terrace,40.65554,-73.97932,Entire home/apt,104,3,30,4.95,1,43,2019.0,7.0,4.0
39878,Manhattan,East Harlem,40.79745,-73.93834,Entire home/apt,100,2,1,0.18,2,0,2019.0,1.0,22.0
39879,Queens,Woodside,40.74288,-73.89488,Private room,40,30,0,0.0,15,22,0.0,0.0,0.0
39880,Queens,Elmhurst,40.73399,-73.87351,Entire home/apt,150,3,2,0.78,3,107,2019.0,5.0,3.0
39881,Manhattan,Midtown,40.7608,-73.97391,Entire home/apt,820,1,1,1.0,6,365,2019.0,6.0,24.0
39882,Manhattan,Harlem,40.8072,-73.94747,Private room,69,1,61,9.29,2,8,2019.0,7.0,1.0
39883,Bronx,Fieldston,40.88796,-73.90473,Private room,49,1,3,0.45,1,0,2019.0,1.0,5.0
39884,Manhattan,Chelsea,40.7505,-73.99608,Entire home/apt,205,4,17,3.4,1,44,2019.0,7.0,2.0
39885,Manhattan,Chinatown,40.71513,-73.99791,Entire home/apt,91,5,2,0.33,1,1,2019.0,5.0,30.0
39886,Queens,Flushing,40.75342,-73.83164,Private room,90,1,27,4.09,1,29,2019.0,6.0,17.0
39887,Manhattan,Chelsea,40.74228,-73.99488,Entire home/apt,306,30,0,0.0,232,343,0.0,0.0,0.0
39888,Brooklyn,Bedford-Stuyvesant,40.69209,-73.95868,Entire home/apt,300,3,0,0.0,1,364,0.0,0.0,0.0
39889,Brooklyn,Bedford-Stuyvesant,40.69255,-73.93915,Private room,45,1,6,0.97,2,3,2019.0,1.0,20.0
39890,Manhattan,East Village,40.72391,-73.97698,Entire home/apt,520,3,7,1.14,1,80,2019.0,6.0,30.0
39891,Queens,Flushing,40.73129,-73.80416,Entire home/apt,58,2,19,2.95,1,57,2019.0,7.0,5.0
39892,Brooklyn,Williamsburg,40.71173,-73.96487,Entire home/apt,220,5,0,0.0,1,89,0.0,0.0,0.0
39893,Brooklyn,Bedford-Stuyvesant,40.68054,-73.91775,Private room,80,2,0,0.0,1,365,0.0,0.0,0.0
39894,Manhattan,Kips Bay,40.74098,-73.98331,Entire home/apt,130,2,11,1.76,1,4,2019.0,7.0,6.0
39895,Queens,Astoria,40.76412,-73.92055,Private room,70,2,1,0.27,1,0,2019.0,3.0,21.0
39896,Brooklyn,Williamsburg,40.70326,-73.9336,Private room,40,2,5,1.3,1,0,2019.0,4.0,4.0
39897,Manhattan,Nolita,40.72316,-73.99577,Private room,399,3,7,1.57,1,246,2019.0,6.0,1.0
39898,Brooklyn,Williamsburg,40.71159,-73.96318,Private room,118,2,4,0.67,3,112,2019.0,6.0,19.0
39899,Manhattan,Harlem,40.81734,-73.95428,Private room,100,7,0,0.0,1,365,0.0,0.0,0.0
39900,Brooklyn,Bushwick,40.68991,-73.91349,Private room,37,2,8,1.25,2,1,2019.0,6.0,25.0
39901,Manhattan,Midtown,40.76024,-73.97483,Entire home/apt,1999,1,0,0.0,6,365,0.0,0.0,0.0
39902,Manhattan,West Village,40.73236,-74.00213,Entire home/apt,370,3,20,3.02,1,155,2019.0,7.0,1.0
39903,Bronx,West Farms,40.83942,-73.87518,Entire home/apt,165,2,4,0.63,1,310,2019.0,3.0,17.0
39904,Manhattan,Lower East Side,40.72173,-73.9918,Private room,125,1,4,0.79,2,165,2019.0,7.0,7.0
39905,Brooklyn,Bedford-Stuyvesant,40.68098,-73.92229,Private room,105,1,0,0.0,2,0,0.0,0.0,0.0
39906,Manhattan,Hell's Kitchen,40.75943,-74.00018,Private room,99,3,6,1.02,1,5,2019.0,5.0,4.0
39907,Queens,Sunnyside,40.73711,-73.91955,Private room,35,1,37,5.84,2,0,2019.0,7.0,7.0
39908,Brooklyn,Sunset Park,40.64929,-74.00422,Entire home/apt,100,2,5,0.82,1,0,2019.0,6.0,5.0
39909,Manhattan,Chinatown,40.71687,-73.99074,Private room,150,4,12,1.89,2,72,2019.0,7.0,2.0
39910,Brooklyn,Fort Greene,40.68941,-73.98098,Entire home/apt,175,3,4,0.63,1,9,2019.0,7.0,7.0
39911,Brooklyn,East Flatbush,40.63846,-73.92892,Entire home/apt,75,1,27,4.26,1,185,2019.0,7.0,6.0
39912,Queens,Sunnyside,40.7426,-73.92318,Entire home/apt,85,4,3,0.56,1,12,2019.0,3.0,14.0
39913,Manhattan,Upper East Side,40.77564,-73.94551,Private room,100,1,10,1.69,2,0,2019.0,3.0,30.0
39914,Brooklyn,Clinton Hill,40.69303,-73.96196,Entire home/apt,200,1,19,2.94,1,285,2019.0,6.0,29.0
39915,Bronx,Van Nest,40.84119,-73.87049,Shared room,20,10,2,0.32,4,114,2019.0,6.0,30.0
39916,Brooklyn,Bushwick,40.69157,-73.91288,Entire home/apt,155,2,1,1.0,1,10,2019.0,6.0,19.0
39917,Manhattan,Hell's Kitchen,40.7685,-73.99128,Entire home/apt,400,4,17,2.73,1,0,2019.0,7.0,6.0
39918,Queens,East Elmhurst,40.76592,-73.87388,Entire home/apt,60,1,3,3.0,1,50,2019.0,7.0,7.0
39919,Manhattan,Hell's Kitchen,40.76558,-73.98787,Entire home/apt,135,3,28,4.24,2,141,2019.0,7.0,4.0
39920,Queens,Ditmars Steinway,40.77594,-73.90799,Private room,55,2,0,0.0,1,35,0.0,0.0,0.0
39921,Manhattan,Midtown,40.75146,-73.99,Entire home/apt,215,30,0,0.0,232,2,0.0,0.0,0.0
39922,Manhattan,Midtown,40.75313,-73.98863,Entire home/apt,227,30,0,0.0,232,329,0.0,0.0,0.0
39923,Queens,Elmhurst,40.73162,-73.87584,Entire home/apt,200,1,1,0.15,1,0,2018.0,12.0,22.0
39924,Brooklyn,Bushwick,40.69142,-73.92472,Private room,140,1,4,0.63,2,365,2019.0,5.0,26.0
39925,Queens,Flushing,40.75985,-73.82393,Entire home/apt,120,30,1,0.43,15,303,2019.0,5.0,2.0
39926,Manhattan,Chelsea,40.74382,-74.00463,Entire home/apt,250,30,2,0.34,1,233,2019.0,1.0,27.0
39927,Brooklyn,South Slope,40.66617,-73.98862,Private room,90,2,15,2.34,1,91,2019.0,6.0,18.0
39928,Manhattan,East Harlem,40.79022,-73.9471,Private room,100,30,0,0.0,1,262,0.0,0.0,0.0
39929,Brooklyn,Bedford-Stuyvesant,40.67878,-73.94446,Entire home/apt,205,2,0,0.0,2,89,0.0,0.0,0.0
39930,Queens,Ditmars Steinway,40.77776,-73.91455,Entire home/apt,200,3,1,0.5,2,11,2019.0,5.0,10.0
39931,Manhattan,Hell's Kitchen,40.76676,-73.98953,Entire home/apt,200,6,2,1.43,1,11,2019.0,6.0,18.0
39932,Manhattan,Harlem,40.82179,-73.95283,Private room,55,3,11,1.76,7,1,2019.0,6.0,30.0
39933,Queens,Sunnyside,40.74132,-73.91931,Private room,65,2,0,0.0,2,341,0.0,0.0,0.0
39934,Manhattan,Harlem,40.82171,-73.95346,Private room,55,5,7,1.09,7,154,2019.0,6.0,1.0
39935,Manhattan,East Harlem,40.80719,-73.94088,Entire home/apt,250,2,10,1.54,1,0,2019.0,4.0,7.0
39936,Manhattan,Harlem,40.82343,-73.95469,Private room,50,5,4,1.11,7,237,2019.0,5.0,27.0
39937,Manhattan,Harlem,40.8222,-73.95416,Private room,58,5,2,0.33,7,314,2019.0,2.0,1.0
39938,Queens,Long Island City,40.74782,-73.93837,Private room,56,13,1,0.15,1,12,2018.0,12.0,24.0
39939,Manhattan,Harlem,40.82177,-73.95472,Private room,55,4,13,2.29,7,299,2019.0,7.0,2.0
39940,Manhattan,Washington Heights,40.85257,-73.94161,Entire home/apt,160,2,1,0.16,2,0,2019.0,1.0,7.0
39941,Manhattan,Harlem,40.79931,-73.95238,Entire home/apt,149,1,15,2.43,1,35,2019.0,6.0,22.0
39942,Queens,St. Albans,40.70522,-73.75063,Private room,35,2,11,1.72,4,3,2019.0,4.0,14.0
39943,Brooklyn,Windsor Terrace,40.65329,-73.97987,Entire home/apt,250,2,1,1.0,1,84,2019.0,6.0,25.0
39944,Brooklyn,Bedford-Stuyvesant,40.68046,-73.94277,Private room,175,2,1,0.2,2,89,2019.0,2.0,7.0
39945,Queens,Long Island City,40.75376,-73.94101,Private room,55,3,16,2.42,2,3,2019.0,6.0,21.0
39946,Brooklyn,Bedford-Stuyvesant,40.68004,-73.94083,Private room,55,1,1,0.16,1,0,2019.0,1.0,2.0
39947,Brooklyn,Bedford-Stuyvesant,40.68858,-73.94534,Entire home/apt,100,2,20,3.16,1,273,2019.0,7.0,7.0
39948,Brooklyn,Williamsburg,40.70877,-73.94171,Private room,89,6,8,1.98,3,260,2019.0,6.0,15.0
39949,Manhattan,Hell's Kitchen,40.76769,-73.98649,Private room,140,2,1,0.33,4,39,2019.0,4.0,9.0
39950,Manhattan,SoHo,40.72267,-74.00334,Entire home/apt,649,2,17,2.59,3,281,2019.0,7.0,1.0
39951,Bronx,Van Nest,40.84087,-73.8699,Shared room,20,10,3,0.68,4,25,2019.0,7.0,1.0
39952,Brooklyn,Williamsburg,40.70646,-73.94169,Entire home/apt,189,6,2,0.45,3,242,2019.0,5.0,16.0
39953,Brooklyn,Bushwick,40.69488,-73.93115,Private room,55,1,23,3.77,2,28,2019.0,6.0,10.0
39954,Brooklyn,Bushwick,40.69975,-73.93865,Private room,60,5,0,0.0,1,0,0.0,0.0,0.0
39955,Queens,Ridgewood,40.7067,-73.91458,Private room,65,4,1,0.41,1,0,2019.0,4.0,26.0
39956,Manhattan,Harlem,40.82331,-73.95454,Private room,89,2,6,0.95,2,170,2019.0,5.0,22.0
39957,Manhattan,Chelsea,40.7463,-73.9911,Private room,68,1,0,0.0,1,0,0.0,0.0,0.0
39958,Manhattan,Harlem,40.82219,-73.95381,Private room,89,2,10,2.01,2,127,2019.0,6.0,18.0
39959,Manhattan,Nolita,40.72199,-73.99534,Entire home/apt,165,1,3,0.46,1,12,2019.0,6.0,30.0
39960,Manhattan,Greenwich Village,40.72956,-73.9986,Entire home/apt,142,3,3,0.45,1,0,2019.0,1.0,3.0
39961,Manhattan,Midtown,40.75094,-73.981,Entire home/apt,100,1,0,0.0,1,365,0.0,0.0,0.0
39962,Queens,Corona,40.73729,-73.85595,Private room,46,2,4,0.63,1,0,2019.0,5.0,27.0
39963,Manhattan,Washington Heights,40.83845,-73.9412,Private room,75,1,1,0.16,1,0,2019.0,1.0,5.0
39964,Brooklyn,Bedford-Stuyvesant,40.68368,-73.92623,Private room,63,1,63,9.64,2,47,2019.0,6.0,24.0
39965,Brooklyn,Sunset Park,40.65035,-74.00974,Private room,75,2,2,0.32,1,16,2019.0,1.0,14.0
39966,Brooklyn,Bushwick,40.69936,-73.91729,Entire home/apt,120,30,0,0.0,1,0,0.0,0.0,0.0
39967,Manhattan,Hell's Kitchen,40.75589,-73.99642,Private room,249,1,13,2.13,8,81,2019.0,6.0,19.0
39968,Brooklyn,Bushwick,40.69577,-73.92612,Entire home/apt,250,2,1,0.16,2,0,2018.0,12.0,30.0
39969,Brooklyn,Crown Heights,40.66527,-73.95729,Private room,60,1,1,0.16,1,0,2018.0,12.0,31.0
39970,Brooklyn,Bedford-Stuyvesant,40.69497,-73.94978,Entire home/apt,69,30,0,0.0,1,0,0.0,0.0,0.0
39971,Brooklyn,Borough Park,40.63892,-73.9974,Shared room,35,2,1,0.16,4,87,2018.0,12.0,30.0
39972,Brooklyn,Prospect-Lefferts Gardens,40.66238,-73.95135,Entire home/apt,70,7,0,0.0,1,14,0.0,0.0,0.0
39973,Brooklyn,Bushwick,40.69832,-73.93544,Entire home/apt,100,3,12,1.93,1,12,2019.0,7.0,3.0
39974,Brooklyn,Borough Park,40.61019,-73.97343,Entire home/apt,200,3,0,0.0,2,325,0.0,0.0,0.0
39975,Queens,Jamaica,40.67546,-73.7974,Entire home/apt,65,2,27,4.4,1,182,2019.0,6.0,24.0
39976,Manhattan,Hell's Kitchen,40.76102,-73.98874,Entire home/apt,399,5,21,3.44,1,118,2019.0,7.0,7.0
39977,Brooklyn,Greenpoint,40.73201,-73.95699,Private room,120,5,0,0.0,1,77,0.0,0.0,0.0
39978,Brooklyn,Sunset Park,40.64663,-73.9987,Private room,120,7,0,0.0,1,362,0.0,0.0,0.0
39979,Brooklyn,Bedford-Stuyvesant,40.67795,-73.92145,Entire home/apt,120,7,1,1.0,1,68,2019.0,6.0,25.0
39980,Manhattan,Harlem,40.80242,-73.94562,Shared room,60,1,0,0.0,1,7,0.0,0.0,0.0
